Identyfikator Produktu (ID);Indeks produktu;Atrybut (Nazwa:Typ:Pozycja)*;Wartość (Wartość:Pozycja)*;Identyfikator dostawcy;Indeks;kod EAN13;Kod kreskowy UPC;MPN;Koszt własny;Wpływ na cenę;Podatek ekologiczny;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Otrzymuj powiadomienie o niskim stanie magazynów przez e-mail;Wpływ na wagę;Domyślny (0 = Nie, 1 = Tak);Data dostępności kombinacji;Wybierz z pośród zdjęć produktów wg pozycji (1,2,3...);Adresy URL zdjęcia (x,y,z...);Tekst alternatywny dla zdjęć (x,y,z...);ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, S:1;;;;;;;;;0;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, M:1;;;;;;;;;7;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, L:1;;;;;;;;;3;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, XL:1;;;;;;;;;4;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, S:1;;;;;;;;;8;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, M:1;;;;;;;;;0;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, L:1;;;;;;;;;1;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, XL:1;;;;;;;;;9;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, S:1;;;;;;;;;4;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, M:1;;;;;;;;;0;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, L:1;;;;;;;;;1;;;;;;;;;;;;;
326;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, XL:1;;;;;;;;;2;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, S:1;;;;;;;;;9;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, M:1;;;;;;;;;4;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, L:1;;;;;;;;;0;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, XL:1;;;;;;;;;2;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, S:1;;;;;;;;;2;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, M:1;;;;;;;;;2;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, L:1;;;;;;;;;7;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, XL:1;;;;;;;;;2;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, S:1;;;;;;;;;2;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, M:1;;;;;;;;;4;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, L:1;;;;;;;;;7;;;;;;;;;;;;;
327;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, XL:1;;;;;;;;;0;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, S:1;;;;;;;;;1;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, M:1;;;;;;;;;1;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, L:1;;;;;;;;;4;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, XL:1;;;;;;;;;0;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, S:1;;;;;;;;;8;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, M:1;;;;;;;;;9;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, L:1;;;;;;;;;1;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, XL:1;;;;;;;;;4;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, S:1;;;;;;;;;4;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, M:1;;;;;;;;;6;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, L:1;;;;;;;;;2;;;;;;;;;;;;;
328;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, XL:1;;;;;;;;;0;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, S:1;;;;;;;;;0;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, M:1;;;;;;;;;1;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, L:1;;;;;;;;;8;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, XL:1;;;;;;;;;5;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, S:1;;;;;;;;;7;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, M:1;;;;;;;;;0;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, L:1;;;;;;;;;0;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, XL:1;;;;;;;;;0;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, S:1;;;;;;;;;6;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, M:1;;;;;;;;;2;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, L:1;;;;;;;;;6;;;;;;;;;;;;;
329;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, XL:1;;;;;;;;;1;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, S:1;;;;;;;;;9;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, M:1;;;;;;;;;7;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, L:1;;;;;;;;;0;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szary:0, XL:1;;;;;;;;;2;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, S:1;;;;;;;;;5;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, M:1;;;;;;;;;6;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, L:1;;;;;;;;;0;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Szarobrązowy:0, XL:1;;;;;;;;;6;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, S:1;;;;;;;;;9;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, M:1;;;;;;;;;2;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, L:1;;;;;;;;;7;;;;;;;;;;;;;
330;;Kolor:kolor:0, Rozmiar:rozmiar:1;Beżowy:0, XL:1;;;;;;;;;9;;;;;;;;;;;;;
